cohort,seed,replicate_index,leg,direction,state,n,mean,sd,min,p01,p05,p50,p95,p99,max,frac_gt_120,frac_gt_150,frac_gt_180,frac_lt_0
w4a_c1_carved,s199,5,bound,dminus,11,400,167.09397933033216,23.41655744372634,23.6540989484,53.42948957338,136.4213082512,170.83864500595,191.06457800625998,195.70648008227502,197.4236861809,0.965,0.8875,0.2625,0.0
w4a_c1_carved,s7,0,free,dplus,0,400,172.19255954384352,15.19130437474988,62.9264291796,123.76176276850799,147.777659494545,174.43688876045002,191.73715491404,195.80685472716897,198.4633771535,0.99,0.93,0.305,0.0
w4a_c1_carved,s7,0,free,dplus,1,400,144.8797221956503,22.284163263366626,14.7147242471,51.594479854421,109.76831739791501,147.2476122171,174.77237059593998,184.853750771505,197.2880283346,0.94,0.41,0.0375,0.0
w4a_c1_carved,s7,0,free,dplus,2,400,106.52696332824048,34.50054646621989,15.4921931017,24.137671271835,47.609744245200005,112.67629277735,150.718017152255,156.595804132337,163.7623134153,0.4425,0.065,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,3,400,71.61691262860653,22.15451622873322,12.4954019404,18.893663687236,36.679117994165004,73.62310289199999,107.13361028634,120.79851501588598,126.9451064776,0.0125,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,4,400,67.63170191393226,19.952013963664726,12.1871919067,17.739036078639,33.02786774211,68.424786482,97.24084332609996,104.36232249758099,122.9624095154,0.0025,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,5,400,64.54622949381803,18.29706997698885,8.5139958398,23.902503865150003,34.065605440695,65.5593434438,91.40654759015,99.715254580949,108.5264676853,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,6,400,40.018617181433,17.582822447467326,9.4913752539,11.702805003038002,16.15011240741,36.6468265453,75.12621906933498,84.11372285040697,93.2819081994,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,7,400,24.853281637449992,10.97370037682122,3.9353088029,6.749451967342001,9.769353629505002,23.585419809850002,44.132846810394994,59.291728440945995,73.9935151022,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dplus,8,400,13.457662899676997,6.661999566351151,-8.6678091016,1.0091316996270001,3.951413681545,13.03018894525,25.724381105854956,31.135707877117987,37.6726956486,0.0,0.0,0.0,0.0075
w4a_c1_carved,s7,0,free,dplus,9,400,7.475678132094503,5.414779626932573,-6.3694795277,-3.567546895526,-1.080794908775,7.33944836355,16.197172496769998,20.196901981506976,26.9944608553,0.0,0.0,0.0,0.075
w4a_c1_carved,s7,0,free,dplus,10,400,3.436832464448999,5.139357587631573,-9.8700733075,-8.117121446644,-5.238251841059999,3.47532779265,11.514544806129976,15.935672446355,19.0980521033,0.0,0.0,0.0,0.2475
w4a_c1_carved,s7,0,free,dplus,11,400,-0.7904379500020007,4.57373584945642,-17.7254029487,-11.15837374331,-8.12291570196,-0.9823392499500001,6.944902175739991,10.983603132860997,14.2147727952,0.0,0.0,0.0,0.5825
w4a_c1_carved,s7,0,free,dminus,0,400,0.5560005144234981,4.618605576731548,-11.1123663062,-9.649171555660999,-7.204412456685,0.3345846902,8.302951907605,11.746181976759999,15.4178539152,0.0,0.0,0.0,0.4625
w4a_c1_carved,s7,0,free,dminus,1,400,4.034229519260251,4.922461094948162,-9.848950242,-6.6693862126850005,-3.4430188385249996,3.86003600025,13.323601162909998,16.815804067594993,23.282403016,0.0,0.0,0.0,0.1875
w4a_c1_carved,s7,0,free,dminus,2,400,8.09927741610475,5.637152213463951,-6.353491351,-4.202757155252,-0.7723398007799996,7.941922539749999,17.183263716724994,21.62960249424999,35.3239508022,0.0,0.0,0.0,0.0675
w4a_c1_carved,s7,0,free,dminus,3,400,14.297083896615003,6.80225830626851,2.2796572508,2.950341423428,4.51829374178,13.3961664787,27.477817280149992,31.06457799614097,42.8808733792,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,4,400,25.402125108767237,10.317651304515955,4.6401890013,8.263161186927,11.551906957655001,23.85651860135,44.230812320709994,55.88091352470598,76.6489528561,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,5,400,40.670482278097516,17.089203426160115,6.9631427014,9.038284330912,17.374369108910003,38.4265323442,71.49168638155496,87.23787792786797,98.8037809587,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,6,400,69.18125800913148,18.212841313737105,12.0570691548,24.627951627436996,35.98977083461,71.8408879997,95.91985815565499,103.899326956559,113.876293471,0.0,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,7,400,71.99071216317496,19.94381084996733,1.786591218,24.857614199928,36.39634900065,73.51036874105,101.04885167419498,115.59248599320799,122.2796191889,0.0025,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,8,400,73.93738149364006,21.14362446617958,14.4760686171,22.509403848723004,36.60606252990001,74.39071042590001,108.25745528348999,122.974406624213,134.3175009465,0.0125,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,9,400,84.00029203366871,27.52042114070458,9.6518405309,18.946065228065997,39.285669272055,84.19006230955,124.45813829816998,133.08109823434498,144.0037539721,0.11,0.0,0.0,0.0
w4a_c1_carved,s7,0,free,dminus,10,400,139.47399794584476,24.342518007421972,7.0610556958,28.552837772942,89.174487258055,143.1784763664,166.08695136673,180.511148545465,188.6918158539,0.9125,0.28,0.015,0.0
w4a_c1_carved,s7,0,free,dminus,11,400,170.9110712051798,22.747974664334798,11.5151049758,55.83816674199401,143.37210245826998,175.84433890135,193.618294002825,196.31961501291,198.3822726108,0.98,0.91,0.3575,0.0
w4a_c1_carved,s23,1,free,dplus,0,400,170.29033033397522,13.44750914467646,128.5501912648,131.545604544778,147.50744531409998,171.66142004210002,189.36485998591,194.152820353668,197.6415526583,1.0,0.9225,0.255,0.0
w4a_c1_carved,s23,1,free,dplus,1,400,147.74327040394027,12.56498934598785,125.1368537916,127.46173309995498,129.56179620589998,147.874086428,170.71928025917498,182.831731739932,188.7462367176,1.0,0.425,0.0175,0.0
w4a_c1_carved,s23,1,free,dplus,2,400,133.7954961502933,10.327727712741712,43.3487317758,94.798176694328,126.497235614505,133.41173177415,148.16376201453,154.73384619046698,165.3445745624,0.9825,0.04,0.0,0.0
w4a_c1_carved,s23,1,free,dplus,3,400,74.46749750416328,22.03481823472649,17.7346224083,26.402228448357,37.144140531605004,74.58011780365,110.53821379566496,132.800067523651,135.9665266546,0.025,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dplus,4,400,69.17721643740403,18.022795717417036,25.6495867815,28.062340351675,37.71931810547999,71.6125021473,97.31825761082497,105.073791310637,114.3411603399,0.0,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dplus,5,400,66.15986623917647,17.660091487973137,11.1029134426,23.770732113785,35.353260514375,69.01442343605001,92.12221105516997,97.70702226756998,110.0838969813,0.0,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dplus,6,400,40.821787321773506,16.187738592001704,5.7985732478,10.378352615608001,17.03488293386,38.97660731355,71.83034397219495,83.41485163909299,91.284786538,0.0,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dplus,7,400,25.340529491065464,10.902514627016874,-0.1948923727,6.556817778667001,11.175496263625,23.7160093698,43.60195765299494,54.62535033941598,97.4509711475,0.0,0.0,0.0,0.0025
w4a_c1_carved,s23,1,free,dplus,8,400,13.751913913119258,6.518268185893111,-0.0070021212,1.994894986819,3.66765855602,13.2437536411,25.25649936885,30.658938114300998,40.4673589119,0.0,0.0,0.0,0.0025
w4a_c1_carved,s23,1,free,dplus,9,400,7.8907384927134965,5.601010213680471,-13.088364902,-3.287075764775,-0.6913777746899997,7.95808576945,17.113400052615,22.278519406158992,25.2466147078,0.0,0.0,0.0,0.0775
w4a_c1_carved,s23,1,free,dplus,10,400,3.14205337436975,5.241111536004235,-10.9035863931,-7.512973763534999,-5.620590997669999,2.7626285589500004,12.27618303167,16.025359115458997,19.6798116709,0.0,0.0,0.0,0.2725
w4a_c1_carved,s23,1,free,dplus,11,400,-1.0808873951537483,4.572632495872098,-14.6045575406,-12.43412287691,-8.62131501705,-1.18330012775,6.350690502484995,9.132267968412998,13.0210278367,0.0,0.0,0.0,0.5875
w4a_c1_carved,s23,1,free,dminus,0,400,1.1251829659367512,10.060597311876053,-16.0235373969,-11.952382775122999,-8.364255478454998,0.9345497729500001,8.672768937425,11.24421858197698,124.3598677904,0.005,0.0,0.0,0.44
w4a_c1_carved,s23,1,free,dminus,1,400,4.834908672854499,7.084904133715264,-8.77692549,-5.856961602223,-3.742604592975,4.5201026231,12.115548536879995,16.21721023352999,109.0965561248,0.0,0.0,0.0,0.175
w4a_c1_carved,s23,1,free,dminus,2,400,8.46835280467775,5.0869042889316125,-5.4462498506,-2.971078205281,0.31019396805000016,8.1921900208,17.638897576699996,20.576639850089993,29.4833648273,0.0,0.0,0.0,0.04
w4a_c1_carved,s23,1,free,dminus,3,400,14.38772606348149,6.374462415776793,-4.0615803881,0.885308522841,5.574849641130001,13.913273127499998,26.002692082219998,32.12381570789299,38.8513860465,0.0,0.0,0.0,0.0075
w4a_c1_carved,s23,1,free,dminus,4,400,23.215338741616495,9.203447090400948,4.2861150738,5.950150498938,9.941471603105,22.513978567899997,39.627617859669996,46.629425107205996,56.789303373,0.0,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,5,400,35.87512990040827,16.064094671465007,7.4036928253,11.059138515046,15.896950716270002,32.31157992125,67.63521562801499,83.84100423488599,125.6692204853,0.0025,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,6,400,67.04721070724429,17.669934086908064,22.5835913226,24.196868371349,33.62472855106,68.53215234000001,93.14783508414499,100.40736309271497,106.3159717739,0.0,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,7,400,67.01603357027126,19.89065324853715,18.0759758156,24.072234115479997,33.73233364824,68.17416889489999,95.60117411563999,108.91454511258998,120.1019416153,0.0025,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,8,400,69.78905166970478,22.4418941420187,18.6039357523,27.819674840172002,33.780805832075,70.2182631192,108.75910033484496,119.367631275618,126.607576991,0.0075,0.0,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,9,400,94.73272865386326,34.90500017020593,18.9673458413,24.958019949470003,38.028654313640004,93.2045347604,150.67998060431495,156.719189595282,160.6697665721,0.275,0.055,0.0,0.0
w4a_c1_carved,s23,1,free,dminus,10,400,141.39630174747523,23.337525780180734,29.1456291826,45.109058037358,81.36706379588502,145.45467746495,163.91410485567,173.11079076322395,194.9946521265,0.915,0.3675,0.01,0.0
w4a_c1_carved,s23,1,free,dminus,11,400,170.93415005233848,14.134829909550664,120.595560665,127.120075030452,147.02248479878,173.37392716095,190.80902196916497,196.800539703622,198.1287911998,1.0,0.9275,0.2725,0.0
w4a_c1_carved,s101,2,free,dplus,0,400,174.70662688236823,11.894455082196446,147.2127113383,150.596033166666,154.10093023099998,176.0422277647,193.74704419568997,196.678146280349,198.6110281651,1.0,0.9925,0.365,0.0
w4a_c1_carved,s101,2,free,dplus,1,400,155.83613527185625,13.216962235473206,131.2628011759,133.06991287269503,137.69758512392502,153.3658956735,182.02137381612496,192.2473607183,198.4051021787,1.0,0.6175,0.075,0.0
w4a_c1_carved,s101,2,free,dplus,2,400,136.57382944385571,7.7813002758231,121.7522720872,123.608927852145,126.18614761783999,135.08823578695,149.99313330596,158.349156984453,172.9307329979,1.0,0.05,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,3,400,128.11771796297455,9.59695900809727,44.3962491037,83.455093996499,120.627095536255,128.673761239,139.32859660197002,142.385650224518,146.7296476619,0.96,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,4,400,116.92552562934102,22.274906901970535,23.8806175684,41.163104843205,62.14111211425001,124.6705168597,132.54509956313,135.90145009365702,144.0348198349,0.8075,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,5,400,90.49313061891304,30.59091841297261,20.7237112363,25.058195796135,42.780900594185,85.40848974515,129.251828527885,131.37178869741996,133.9657863349,0.3625,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,6,400,55.70335754415276,38.14576117,9.2762934318,11.808111070466001,17.61427345062,39.88309025085,127.30934743101997,131.663108664083,135.2359957303,0.1775,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,7,400,39.15449972181549,36.645845910901464,5.770331359,7.996655786880999,11.012650265485,25.38963303285,126.418587041525,130.76889740760802,137.5062190829,0.1325,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dplus,8,400,27.081918273591246,36.738262118589105,-2.9552452423,-1.037184531146,3.325943372455,14.1785368181,125.14231260365,128.903442164574,130.8880511066,0.1025,0.0,0.0,0.0125
w4a_c1_carved,s101,2,free,dplus,9,400,12.600367116530256,23.591781592894645,-6.1312907057,-3.33787732095,-0.5877055355749998,8.18302891225,23.86960089773,126.723351552715,128.3058894187,0.0375,0.0,0.0,0.0675
w4a_c1_carved,s101,2,free,dplus,10,400,7.170152029195252,19.689965336342855,-8.7890625,-7.729025379374,-4.9297208768,4.1174806555,14.628767374559933,124.488730730075,130.3699543536,0.0175,0.0,0.0,0.2275
w4a_c1_carved,s101,2,free,dplus,11,400,1.3054317629195002,13.13198760707352,-17.0176051999,-11.433153316594,-7.6209569752199995,0.3191800236,8.966268681694997,16.90204564575007,127.3567387128,0.0075,0.0,0.0,0.4775
w4a_c1_carved,s101,2,free,dminus,0,400,1.8919517764184994,15.720350623443034,-15.7187117217,-12.015266491408,-7.5436185468399986,-0.0725303052,8.595016216954994,120.15613154369399,126.9268651665,0.0125,0.0,0.0,0.5025
w4a_c1_carved,s101,2,free,dminus,1,400,5.461889217566501,15.200260284040926,-9.6440214956,-7.589632986109,-4.83208213212,3.62383111255,12.374813743534993,119.25195543891098,125.8773702089,0.01,0.0,0.0,0.2425
w4a_c1_carved,s101,2,free,dminus,2,400,12.331519658497006,21.74124420148259,-5.3528882349,-2.718742764487,0.16580439430000002,8.17964455365,21.114347906499958,124.47175539935398,127.0543799314,0.0275,0.0,0.0,0.045
w4a_c1_carved,s101,2,free,dminus,3,400,20.10761903693499,25.371908238404043,-2.4418730581,-0.182394753477,3.5853486215800014,14.00009943015,117.44073449821998,123.460580144453,127.0050249308,0.035,0.0,0.0,0.0125
w4a_c1_carved,s101,2,free,dminus,4,400,30.26713275587749,25.73308524048767,1.042265737,7.066190584706,10.16890049892,23.9273567273,120.00182554178498,125.55863615876801,126.3247194206,0.05,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,5,400,45.5477269796445,29.29403317212373,5.716415026,9.701337358465,17.03055328892,36.96927422545,123.80646793493,126.212589168626,127.2932205038,0.0875,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,6,400,72.45039842886868,26.367940071077385,14.3529479864,20.445027980472,32.8201673227,68.94440222425,124.24297169162,126.583539430649,130.125805672,0.1225,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,7,400,83.23301039637226,30.529307123494057,19.0756453155,25.027396966169,34.762287322225,78.7602674437,126.18216389691999,129.095697811975,130.946607784,0.265,0.0,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,8,400,124.97863382939518,11.525913874021184,32.577952281,57.914187137804,119.87822485699499,125.6228034194,134.790097062805,144.11153707065696,152.0227964607,0.945,0.005,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,9,400,132.84612107748188,7.84425432423642,119.6778110716,120.652674134331,122.38260653496499,131.12504241015,147.90717465375496,154.514177792608,161.9995090566,0.995,0.0325,0.0,0.0
w4a_c1_carved,s101,2,free,dminus,10,400,150.90635750442357,15.507552154587206,119.6508636866,123.48928065739901,127.685792323795,149.8819246094,179.625519393265,190.28104538744097,199.5326491086,0.9975,0.49,0.0425,0.0
w4a_c1_carved,s101,2,free,dminus,11,400,172.92260291764242,12.808656349978385,123.3556615403,145.99525342381898,151.05219043696,173.41151038895,192.92372137997498,196.090778573057,198.6591823827,1.0,0.9575,0.315,0.0
w4a_c1_carved,s127,3,free,dplus,0,400,174.78053608996305,15.704032309911637,129.1607691498,133.189192977189,144.58473522396002,179.68699011955,193.78078785461,197.016549245717,198.380784102,1.0,0.9,0.4975,0.0
w4a_c1_carved,s127,3,free,dplus,1,400,152.35730246236201,17.058368658276418,125.1886408273,126.404518112589,129.96121937261,148.94829466829998,184.17972079013495,191.413389205599,197.9034428172,1.0,0.48,0.0875,0.0
w4a_c1_carved,s127,3,free,dplus,2,400,133.58286706418517,5.443811258977896,120.5879985805,121.635377173587,126.12201420828,132.96230446434998,143.924531067635,151.261320956008,155.1870397635,1.0,0.015,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,3,400,128.52988685274877,8.835172359425693,55.6267178537,65.76795530596,123.83786964757999,129.08911445810003,135.917219319195,138.43632452557702,141.4567447625,0.98,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,4,400,93.43458742715853,33.551491821905046,13.4472236123,24.670614384785,41.60270617976001,88.6056582741,132.336465649585,137.81947372773502,139.6843567497,0.42,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,5,400,69.75057169120774,20.478972620219288,9.8366965299,20.195571578455,34.019058840205,71.91341830485,97.16348739240992,126.81400482536999,135.6601799236,0.0275,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,6,400,38.274333864215734,17.569233123046306,6.7202857986,10.362622350355,15.977154179220001,35.21915238855,68.04647938014497,89.49634442590695,127.0057134776,0.005,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,7,400,24.27125256159424,12.915309622080567,2.6999012234,5.491953862555,9.471191639645001,22.08311471155,45.841329366749946,58.37405961517399,127.801487332,0.005,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dplus,8,400,14.420581260565255,10.505900346125621,-0.3544240335,1.9461765617370002,4.4834815293500005,13.33017148665,26.862167445894986,35.57468159025799,128.9767344988,0.005,0.0,0.0,0.005
w4a_c1_carved,s127,3,free,dplus,9,400,8.336853766058253,7.811737703874667,-7.5894824405,-4.664383663925,-0.04341315127499991,7.87534403755,17.350130099459996,20.63131007818998,121.4941233505,0.0025,0.0,0.0,0.0525
w4a_c1_carved,s127,3,free,dplus,10,400,3.6845440884074994,7.714314552532545,-7.699065637,-6.657652991722,-3.75337035429,3.2808438769499997,11.028953537644998,15.953926976327972,124.8254973447,0.0025,0.0,0.0,0.2475
w4a_c1_carved,s127,3,free,dplus,11,400,-0.1510022019337483,4.79775422751323,-14.440124395,-10.840706177940001,-7.317187453349999,-0.18188009755,7.693102163729997,11.290625139999998,14.8998136502,0.0,0.0,0.0,0.51
w4a_c1_carved,s127,3,free,dminus,0,400,-0.724260611014,4.796980578989336,-16.1554106791,-11.382071675568,-8.469193934469999,-0.809970367,7.141615099904999,10.416725406676997,12.5417326422,0.0,0.0,0.0,0.57
w4a_c1_carved,s127,3,free,dminus,1,400,2.9869015403747494,4.97094117610701,-11.8240152217,-7.645420052624,-4.922532032394999,2.8153195208,11.039602596964995,16.138965030498998,17.2533432795,0.0,0.0,0.0,0.2775
w4a_c1_carved,s127,3,free,dminus,2,400,8.267710241733,9.762770707505561,-6.0832094736,-4.111211422975,-0.9347481664099999,7.86886707545,17.007778889839994,23.17814259870397,124.1008916233,0.005,0.0,0.0,0.065
w4a_c1_carved,s127,3,free,dminus,3,400,14.388846130754755,8.845875854901351,-3.5199663151,0.6497291579120001,3.8232631938600004,13.31593384025,26.980351581215,34.70192787063699,122.8350686907,0.0025,0.0,0.0,0.01
w4a_c1_carved,s127,3,free,dminus,4,400,25.10174169594976,10.7085628113604,2.7854438038,7.495070506684,11.5952850984,23.223876953100003,46.48945153786499,55.05383814265999,61.4265748237,0.0,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,5,400,39.59125051132525,17.103995336386678,3.9053163838,10.517575790936,17.571082033150002,37.96229171025,70.466593346705,84.02865174620898,121.2728549914,0.0025,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,6,400,64.94145498798925,18.2120624829678,16.8825809632,25.384652190619,33.831355311875,65.67697907955,91.15686945432998,101.33223137905999,124.0896591583,0.005,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,7,400,67.79405689843027,20.89404476684125,15.4687359958,19.908169514837,28.655054737870003,68.6546894606,98.17105178399997,123.25640928991099,126.0030089498,0.0125,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,8,400,71.83800250518622,23.10188455616183,9.8544352369,17.898884001957,32.04668967719,73.1567032706,108.45362452924998,127.441144258418,129.9037584206,0.03,0.0,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,9,400,89.133838970324,29.505741224932585,27.897734487,32.217456241440004,39.740865499505,86.1844998245,131.53259681233496,140.59834730976797,152.6348093527,0.21,0.0075,0.0,0.0
w4a_c1_carved,s127,3,free,dminus,10,400,145.75513237549424,13.264214768682061,123.5036689519,125.78599912601,128.49116928818498,144.52616343925,169.91026115998994,185.91074103131697,196.7789694479,1.0,0.3325,0.02,0.0
w4a_c1_carved,s127,3,free,dminus,11,400,170.68653721701182,13.54658617484217,130.5655145648,136.973816905668,145.8684625796,172.493668708,192.041584198925,196.709430089164,198.1492690636,1.0,0.915,0.25,0.0
w4a_c1_carved,s163,4,free,dplus,0,400,172.32901236414156,14.043548838386288,124.6306666849,132.23556262463998,146.500184374855,174.325459938,192.221363397985,196.186788379765,199.5159782063,1.0,0.93,0.31,0.0
w4a_c1_carved,s163,4,free,dplus,1,400,130.05949455295394,27.130422040805747,20.2104557541,40.724022830644,68.242416235985,135.7227064249,160.274596156555,174.16184042271996,183.498988068,0.785,0.165,0.0075,0.0
w4a_c1_carved,s163,4,free,dplus,2,400,85.06184838930515,26.493209177013526,16.5714533789,19.958131983443998,42.964163610675,83.51593309335,126.23968863228501,134.25515614411398,148.5691952074,0.12,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,3,400,70.80361757636327,20.369841978104674,15.3429312186,22.784386483471003,36.02596596596,71.63263324569999,103.32465861656995,117.53034589962797,125.7170081089,0.005,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,4,400,68.56299880270329,18.665701468250347,15.5821703588,25.268981816929,37.563118287265006,69.24887779335,95.40399438333999,106.40082625662299,113.1330677479,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,5,400,64.88348499160647,18.179977743111543,17.5462653486,22.567852888281003,34.60793723113,66.34369771749999,92.49479392294498,99.31768015693595,108.0941085458,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,6,400,37.66260296619174,15.927804801279281,6.0991976503,9.836228554814,15.677655951225002,35.0127065159,66.55740829083996,77.69128744737097,89.1868343317,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,7,400,24.275538369757754,10.508564693292769,1.4760471439,7.709901419441,9.836445620580001,23.1579986631,43.26930438128999,55.398162783411,61.1596773049,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dplus,8,400,13.691731265124002,5.857325150783092,-1.7966275917,2.031286177672,5.184633098185,13.166671957150001,24.07004828660999,28.542287910403996,34.6169699674,0.0,0.0,0.0,0.0075
w4a_c1_carved,s163,4,free,dplus,9,400,7.985520371975253,5.455642629882301,-8.616226809,-4.888930019911999,-0.9595356753249993,7.85760533055,16.91893364231,20.367676714865997,23.4938670755,0.0,0.0,0.0,0.07
w4a_c1_carved,s163,4,free,dplus,10,400,4.0878634334287485,4.748074210505948,-10.2709447449,-5.735738546418,-3.52422010375,3.96086654515,11.857158595275001,15.74145811237599,19.3364743293,0.0,0.0,0.0,0.1875
w4a_c1_carved,s163,4,free,dplus,11,400,0.04928676393500133,4.616639663251502,-11.7552777321,-10.46715468344,-7.6388065491449995,-0.12767200945,7.862156709384999,9.726612681892,12.8163324943,0.0,0.0,0.0,0.505
w4a_c1_carved,s163,4,free,dminus,0,400,0.8980316687292504,4.752657925878449,-17.405406011,-9.694238374623,-6.89708935824,1.053935939,8.653904056015,12.108282669128997,17.5874611616,0.0,0.0,0.0,0.4075
w4a_c1_carved,s163,4,free,dminus,1,400,4.508990548536998,4.9453660568857005,-8.0140443878,-6.848813233866,-3.637514424379999,4.5035892873000005,12.58064693059998,15.153968475515995,19.2538492994,0.0,0.0,0.0,0.2025
w4a_c1_carved,s163,4,free,dminus,2,400,8.654970712458999,5.001687189849622,-6.0682716151,-2.322042257334,0.61398683037,8.2197900484,17.24571680247,20.00108182775599,26.0476573703,0.0,0.0,0.0,0.035
w4a_c1_carved,s163,4,free,dminus,3,400,14.234741677745992,5.9278170818517655,1.8232356522,2.8546305960939997,5.135565734010001,13.96100425355,25.31867236985995,30.297753532804993,36.8820394658,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,4,400,25.02682279218275,10.358802879738466,1.4116276291,5.914890150769001,10.794639222665,24.48583424205,44.151244883785,53.26173158720296,77.3055184184,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,5,400,38.35666605437024,16.319260996493117,9.7463691668,11.315410314979001,16.575637146335,35.7733119286,70.51203127805495,84.21615338003498,93.6345817026,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,6,400,65.82353011019774,17.68141094529713,19.8074836804,23.197753206004,35.151657775495,66.75851504615,94.07098890488999,100.98114557766999,108.6323572725,0.0,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,7,400,68.6565907442365,18.590557861983957,23.4281638384,30.069996704302998,37.932083392505,68.3448455986,98.98204912877,108.422535112711,124.0941724617,0.005,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,8,400,71.55601638621823,20.220219535088138,18.0134235331,24.837682661992,36.20877967963,73.26004290895,102.54323831420993,114.659807306387,126.1382075685,0.0025,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,9,400,88.01393138801974,28.388664756756015,23.8848188411,30.336502104391002,41.73211121421,86.4229220505,130.45154961039,137.783935381633,144.4231925391,0.175,0.0,0.0,0.0
w4a_c1_carved,s163,4,free,dminus,10,400,144.5006786081725,22.017718465837053,40.2781849382,59.056971825327004,112.825700694075,146.59489638545,177.51862261271998,189.279557507966,193.7175503516,0.9275,0.4225,0.0375,0.0
w4a_c1_carved,s163,4,free,dminus,11,400,175.12841163962432,10.689382361284341,146.1501150216,149.902637763025,156.384095982975,175.5771226899,191.22882434823498,196.38234048466296,198.2297523147,1.0,0.9875,0.345,0.0
w4a_c1_carved,s199,5,free,dplus,0,400,169.80733676004115,14.281799382760436,123.8722158369,128.844983030495,140.39345147158502,171.6140034213,189.92208237339997,194.930001859064,198.4605566757,1.0,0.91,0.2475,0.0
w4a_c1_carved,s199,5,free,dplus,1,400,148.22879913442665,12.003025090107995,122.4025970697,125.324909365802,129.688290420665,146.96409628204998,172.24311581050495,183.83937687944803,195.1150172603,1.0,0.3925,0.015,0.0
w4a_c1_carved,s199,5,free,dplus,2,400,138.4302266199963,9.405186715438148,47.9815685498,124.14582472730599,127.214250571465,138.3063780649,151.8493764742,158.34680149228095,171.2630184655,0.995,0.0775,0.0,0.0
w4a_c1_carved,s199,5,free,dplus,3,400,110.02540000403198,31.903155638507997,16.9255273064,34.564085280241,46.752036917030004,127.2434290288,138.82890790162,141.50045037923698,155.2031482601,0.6525,0.0025,0.0,0.0
w4a_c1_carved,s199,5,free,dplus,4,400,97.03979421805681,32.76710950291187,20.1836142896,28.926603999275002,43.121927235835,98.0261954021,132.8343001165,137.35001139578299,138.7260565793,0.49,0.0,0.0,0.0
